borough,year,month,station_name,latitude,longitude,TMAX,TMIN,TAVG,PRCP,SNOW,TAVG_calc
Manhattan,2015,7,NY CITY CENTRAL PARK,40.7789,-73.9692,29.948387096774194,22.051612903225806,,100.9,0.0,26.0
Manhattan,2015,8,NY CITY CENTRAL PARK,40.7789,-73.9692,30.503225806451614,21.683870967741935,,59.699999999999996,0.0,26.093548387096774
Manhattan,2015,9,NY CITY CENTRAL PARK,40.7789,-73.9692,28.13,19.029999999999998,,83.3,0.0,23.58
Manhattan,2015,10,NY CITY CENTRAL PARK,40.7789,-73.9692,18.567741935483873,10.37741935483871,,99.4,0.0,14.47258064516129
Manhattan,2015,11,NY CITY CENTRAL PARK,40.7789,-73.9692,15.176666666666668,7.916666666666667,,51.199999999999996,0.0,11.546666666666667
Manhattan,2015,12,NY CITY CENTRAL PARK,40.7789,-73.9692,13.5,7.374193548387097,,120.0,0.0,10.437096774193549
Manhattan,2016,1,NY CITY CENTRAL PARK,40.7789,-73.9692,4.893548387096774,-2.0935483870967744,,112.10000000000001,708.0,1.4
Manhattan,2016,2,NY CITY CENTRAL PARK,40.7789,-73.9692,7.137931034482759,-0.7310344827586208,,112.0,103.0,3.203448275862069
Manhattan,2016,3,NY CITY CENTRAL PARK,40.7789,-73.9692,14.109677419354838,4.65483870967742,,29.8,23.0,9.38225806451613
Manhattan,2016,4,NY CITY CENTRAL PARK,40.7789,-73.9692,16.796666666666667,6.913333333333333,,41.099999999999994,0.0,11.855
Manhattan,2016,5,NY CITY CENTRAL PARK,40.7789,-73.9692,21.45483870967742,12.758064516129032,,95.4,0.0,17.10645161290323
Manhattan,2016,6,NY CITY CENTRAL PARK,40.7789,-73.9692,27.176666666666666,17.529999999999998,,66.0,0.0,22.35333333333333
Manhattan,2016,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.141935483870967,21.725806451612904,,178.3,0.0,25.933870967741935
Manhattan,2016,8,NY CITY CENTRAL PARK,40.7789,-73.9692,30.325806451612905,22.1,,50.2,0.0,26.212903225806453
Manhattan,2016,9,NY CITY CENTRAL PARK,40.7789,-73.9692,26.133333333333333,18.09,,71.0,0.0,22.111666666666665
Manhattan,2016,10,NY CITY CENTRAL PARK,40.7789,-73.9692,18.76451612903226,10.96774193548387,,105.39999999999999,0.0,14.866129032258065
Manhattan,2016,11,NY CITY CENTRAL PARK,40.7789,-73.9692,13.663333333333332,6.066666666666666,,137.5,0.0,9.864999999999998
Manhattan,2016,12,NY CITY CENTRAL PARK,40.7789,-73.9692,6.596774193548387,0.48387096774193555,,73.39999999999999,81.0,3.5403225806451615
Manhattan,2017,1,NY CITY CENTRAL PARK,40.7789,-73.9692,5.977419354838709,0.7483870967741936,,122.6,200.0,3.362903225806451
Manhattan,2017,2,NY CITY CENTRAL PARK,40.7789,-73.9692,9.282142857142857,1.4535714285714287,,63.099999999999994,239.0,5.367857142857143
Manhattan,2017,3,NY CITY CENTRAL PARK,40.7789,-73.9692,8.22258064516129,-0.1774193548387097,,133.4,246.0,4.02258064516129
Manhattan,2017,4,NY CITY CENTRAL PARK,40.7789,-73.9692,18.273333333333333,9.656666666666666,,97.5,0.0,13.965
Manhattan,2017,5,NY CITY CENTRAL PARK,40.7789,-73.9692,20.09032258064516,12.216129032258063,,162.1,0.0,16.153225806451612
Manhattan,2017,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.263333333333332,18.153333333333332,,121.09999999999998,0.0,22.208333333333332
Manhattan,2017,7,NY CITY CENTRAL PARK,40.7789,-73.9692,28.738709677419354,21.006451612903227,,106.4,0.0,24.872580645161293
Manhattan,2017,8,NY CITY CENTRAL PARK,40.7789,-73.9692,27.193548387096776,19.529032258064515,,84.89999999999999,0.0,23.361290322580643
Manhattan,2017,9,NY CITY CENTRAL PARK,40.7789,-73.9692,25.433333333333334,17.376666666666665,,50.9,0.0,21.405
Manhattan,2017,10,NY CITY CENTRAL PARK,40.7789,-73.9692,21.787096774193547,13.906451612903227,,106.30000000000001,0.0,17.846774193548388
Manhattan,2017,11,NY CITY CENTRAL PARK,40.7789,-73.9692,12.29,3.9766666666666666,,40.2,0.0,8.133333333333333
Manhattan,2017,12,NY CITY CENTRAL PARK,40.7789,-73.9692,4.474193548387096,-1.0354838709677419,,56.2,195.0,1.7193548387096773
Manhattan,2018,1,NY CITY CENTRAL PARK,40.7789,-73.9692,3.7193548387096773,-3.9741935483870967,,55.4,285.0,-0.1274193548387097
Manhattan,2018,2,NY CITY CENTRAL PARK,40.7789,-73.9692,9.785714285714286,1.4142857142857144,,148.0,125.0,5.6000000000000005
Manhattan,2018,3,NY CITY CENTRAL PARK,40.7789,-73.9692,7.970967741935484,1.1064516129032258,,131.4,294.0,4.538709677419355
Manhattan,2018,4,NY CITY CENTRAL PARK,40.7789,-73.9692,13.946666666666665,5.453333333333333,,146.7,140.0,9.7
Manhattan,2018,5,NY CITY CENTRAL PARK,40.7789,-73.9692,24.15806451612903,14.59032258064516,,89.7,0.0,19.374193548387098
Manhattan,2018,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.470000000000002,17.59,,79.1,0.0,22.03
Manhattan,2018,7,NY CITY CENTRAL PARK,40.7789,-73.9692,29.374193548387098,21.325806451612905,,189.2,0.0,25.35
Manhattan,2018,8,NY CITY CENTRAL PARK,40.7789,-73.9692,29.029032258064515,22.216129032258067,,218.4,0.0,25.622580645161293
Manhattan,2018,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.573333333333334,18.446666666666665,,157.1,0.0,21.509999999999998
Manhattan,2018,10,NY CITY CENTRAL PARK,40.7789,-73.9692,17.493548387096773,11.041935483870969,,91.2,0.0,14.26774193548387
Manhattan,2018,11,NY CITY CENTRAL PARK,40.7789,-73.9692,9.853333333333333,3.9233333333333333,,193.70000000000002,163.0,6.888333333333334
Manhattan,2018,12,NY CITY CENTRAL PARK,40.7789,-73.9692,7.470967741935484,1.5806451612903225,,165.4,0.0,4.525806451612903
Manhattan,2019,1,NY CITY CENTRAL PARK,40.7789,-73.9692,3.9129032258064513,-3.267741935483871,,90.99999999999999,28.0,0.32258064516129026
Manhattan,2019,2,NY CITY CENTRAL PARK,40.7789,-73.9692,5.921428571428572,-1.167857142857143,,79.8,66.0,2.3767857142857145
Manhattan,2019,3,NY CITY CENTRAL PARK,40.7789,-73.9692,9.287096774193548,1.5516129032258066,,98.4,265.0,5.419354838709678
Manhattan,2019,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.4,8.673333333333334,,115.9,0.0,13.036666666666665
Manhattan,2019,5,NY CITY CENTRAL PARK,40.7789,-73.9692,21.07741935483871,12.44516129032258,,173.2,0.0,16.761290322580646
Manhattan,2019,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.09333333333333,17.959999999999997,,138.5,0.0,22.026666666666664
Manhattan,2019,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.606451612903225,22.238709677419354,,146.70000000000002,0.0,26.42258064516129
Manhattan,2019,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.07741935483871,20.251612903225805,,94.0,0.0,24.164516129032258
Manhattan,2019,9,NY CITY CENTRAL PARK,40.7789,-73.9692,25.573333333333334,17.046666666666667,,24.099999999999998,0.0,21.310000000000002
Manhattan,2019,10,NY CITY CENTRAL PARK,40.7789,-73.9692,19.02258064516129,11.993548387096775,,156.4,0.0,15.508064516129032
Manhattan,2019,11,NY CITY CENTRAL PARK,40.7789,-73.9692,10.34,2.8766666666666665,,49.599999999999994,0.0,6.608333333333333
Manhattan,2019,12,NY CITY CENTRAL PARK,40.7789,-73.9692,6.383870967741935,0.667741935483871,,180.2,64.0,3.5258064516129033
Manhattan,2020,1,NY CITY CENTRAL PARK,40.7789,-73.9692,7.354838709677419,0.6290322580645161,,49.1,58.0,3.9919354838709675
Manhattan,2020,2,NY CITY CENTRAL PARK,40.7789,-73.9692,8.055172413793104,1.0172413793103448,,64.7,0.0,4.536206896551724
Manhattan,2020,3,NY CITY CENTRAL PARK,40.7789,-73.9692,12.841935483870968,4.922580645161291,,96.10000000000001,0.0,8.88225806451613
Manhattan,2020,4,NY CITY CENTRAL PARK,40.7789,-73.9692,14.273333333333333,6.1033333333333335,,114.19999999999999,0.0,10.188333333333333
Manhattan,2020,5,NY CITY CENTRAL PARK,40.7789,-73.9692,20.661290322580644,10.770967741935483,,42.0,0.0,15.716129032258063
Manhattan,2020,6,NY CITY CENTRAL PARK,40.7789,-73.9692,27.67,18.663333333333334,,44.7,0.0,23.166666666666668
Manhattan,2020,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.79032258064516,22.57741935483871,,167.1,0.0,26.683870967741935
Manhattan,2020,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.758064516129032,21.093548387096774,,127.9,0.0,24.925806451612903
Manhattan,2020,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.16,16.69,,100.1,0.0,20.425
Manhattan,2020,10,NY CITY CENTRAL PARK,40.7789,-73.9692,17.725806451612904,11.03225806451613,,128.3,0.0,14.379032258064516
Manhattan,2020,11,NY CITY CENTRAL PARK,40.7789,-73.9692,15.46,7.820000000000001,,101.4,0.0,11.64
Manhattan,2020,12,NY CITY CENTRAL PARK,40.7789,-73.9692,7.270967741935484,0.7838709677419357,,117.19999999999999,267.0,4.02741935483871
Manhattan,2021,1,NY CITY CENTRAL PARK,40.7789,-73.9692,4.270967741935484,-1.1483870967741936,,58.599999999999994,54.0,1.5612903225806454
Manhattan,2021,2,NY CITY CENTRAL PARK,40.7789,-73.9692,3.867857142857143,-1.3857142857142857,,130.4,659.0,1.2410714285714286
Manhattan,2021,3,NY CITY CENTRAL PARK,40.7789,-73.9692,12.293548387096775,3.0999999999999996,,86.69999999999999,0.0,7.6967741935483875
Manhattan,2021,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.60666666666667,7.48,,68.5,0.0,12.543333333333335
Manhattan,2021,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.083870967741937,12.225806451612904,,110.8,0.0,17.15483870967742
Manhattan,2021,6,NY CITY CENTRAL PARK,40.7789,-73.9692,28.05666666666667,18.89333333333333,,66.7,0.0,23.475
Manhattan,2021,7,NY CITY CENTRAL PARK,40.7789,-73.9692,28.351612903225806,20.57741935483871,,281.9,0.0,24.46451612903226
Manhattan,2021,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.809677419354838,21.796774193548387,,262.09999999999997,0.0,25.303225806451614
Manhattan,2021,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.78666666666667,17.759999999999998,,254.79999999999998,0.0,21.273333333333333
Manhattan,2021,10,NY CITY CENTRAL PARK,40.7789,-73.9692,19.925806451612903,13.406451612903227,,133.7,0.0,16.666129032258066
Manhattan,2021,11,NY CITY CENTRAL PARK,40.7789,-73.9692,11.536666666666667,4.286666666666666,,28.6,0.0,7.911666666666667
Manhattan,2021,12,NY CITY CENTRAL PARK,40.7789,-73.9692,9.587096774193547,3.487096774193548,,35.4,5.0,6.5370967741935475
Manhattan,2022,1,NY CITY CENTRAL PARK,40.7789,-73.9692,2.8548387096774195,-4.612903225806452,,109.0,387.0,-0.8790322580645162
Manhattan,2022,2,NY CITY CENTRAL PARK,40.7789,-73.9692,7.6499999999999995,-1.6535714285714287,,82.1,51.0,2.9982142857142855
Manhattan,2022,3,NY CITY CENTRAL PARK,40.7789,-73.9692,11.990322580645161,2.8096774193548386,,60.699999999999996,10.0,7.4
Manhattan,2022,4,NY CITY CENTRAL PARK,40.7789,-73.9692,15.81,7.243333333333334,,115.0,0.0,11.526666666666667
Manhattan,2022,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.25483870967742,13.332258064516129,,114.8,0.0,17.793548387096774
Manhattan,2022,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.09,17.67,,74.1,0.0,21.880000000000003
Manhattan,2022,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.72258064516129,22.106451612903225,,115.6,0.0,26.414516129032258
Manhattan,2022,8,NY CITY CENTRAL PARK,40.7789,-73.9692,30.5,22.080645161290324,,43.4,0.0,26.29032258064516
Manhattan,2022,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.923333333333336,16.779999999999998,,104.1,0.0,20.851666666666667
Manhattan,2022,10,NY CITY CENTRAL PARK,40.7789,-73.9692,17.425806451612903,10.219354838709679,,129.0,0.0,13.822580645161292
Manhattan,2022,11,NY CITY CENTRAL PARK,40.7789,-73.9692,14.016666666666667,7.01,,79.9,0.0,10.513333333333334
Manhattan,2022,12,NY CITY CENTRAL PARK,40.7789,-73.9692,6.761290322580645,0.46451612903225803,,148.1,0.0,3.6129032258064515
Manhattan,2023,1,NY CITY CENTRAL PARK,40.7789,-73.9692,9.287096774193548,3.4709677419354836,,111.5,0.0,6.379032258064516
Manhattan,2023,2,NY CITY CENTRAL PARK,40.7789,-73.9692,9.207142857142857,0.942857142857143,,32.6,56.0,5.075
Manhattan,2023,3,NY CITY CENTRAL PARK,40.7789,-73.9692,10.825806451612904,3.2193548387096773,,84.3,3.0,7.02258064516129
Manhattan,2023,4,NY CITY CENTRAL PARK,40.7789,-73.9692,19.033333333333335,9.43,,195.7,0.0,14.231666666666667
Manhattan,2023,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.1,11.98709677419355,,32.6,0.0,17.043548387096777
Manhattan,2023,6,NY CITY CENTRAL PARK,40.7789,-73.9692,25.42,16.816666666666666,,41.2,0.0,21.118333333333332
Manhattan,2023,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.200000000000003,22.07741935483871,,135.5,0.0,26.138709677419357
Manhattan,2023,8,NY CITY CENTRAL PARK,40.7789,-73.9692,27.62258064516129,20.16774193548387,,166.8,0.0,23.89516129032258
Manhattan,2023,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.279999999999998,17.279999999999998,,362.0,0.0,20.779999999999998
Manhattan,2023,10,NY CITY CENTRAL PARK,40.7789,-73.9692,19.287096774193547,12.380645161290323,,99.10000000000001,0.0,15.833870967741934
Manhattan,2023,11,NY CITY CENTRAL PARK,40.7789,-73.9692,11.83,4.48,,74.89999999999999,0.0,8.155000000000001
Manhattan,2023,12,NY CITY CENTRAL PARK,40.7789,-73.9692,9.829032258064515,4.203225806451614,,170.4,0.0,7.016129032258064
Manhattan,2024,1,NY CITY CENTRAL PARK,40.7789,-73.9692,5.525806451612904,0.05806451612903226,,134.1,58.0,2.791935483870968
Manhattan,2024,2,NY CITY CENTRAL PARK,40.7789,-73.9692,7.913793103448276,1.0758620689655172,,52.1,132.0,4.494827586206896
Manhattan,2024,3,NY CITY CENTRAL PARK,40.7789,-73.9692,13.161290322580646,4.787096774193548,,230.29999999999998,0.0,8.974193548387097
Manhattan,2024,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.673333333333336,8.573333333333332,,88.30000000000001,0.0,13.123333333333335
Manhattan,2024,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.506451612903227,14.112903225806452,,104.39999999999999,0.0,18.30967741935484
Manhattan,2024,6,NY CITY CENTRAL PARK,40.7789,-73.9692,28.326666666666664,19.490000000000002,,43.4,0.0,23.90833333333333
Manhattan,2024,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.68064516129032,22.26451612903226,,106.7,0.0,26.47258064516129
Manhattan,2024,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.05483870967742,19.835483870967742,,178.2,0.0,23.94516129032258
Manhattan,2024,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.273333333333333,16.62666666666667,,40.1,0.0,20.450000000000003
Manhattan,2024,10,NY CITY CENTRAL PARK,40.7789,-73.9692,20.4,11.741935483870968,,0.3,0.0,16.070967741935483
Manhattan,2024,11,NY CITY CENTRAL PARK,40.7789,-73.9692,14.55,7.026666666666667,,85.0,0.0,10.788333333333334
Manhattan,2024,12,NY CITY CENTRAL PARK,40.7789,-73.9692,6.448387096774193,0.5548387096774193,,115.1,71.0,3.5016129032258063
Queens,2006,1,LAGUARDIA AIRPORT,40.7769,-73.874,9.141935483870968,1.4548387096774194,,122.89999999999999,74.0,5.298387096774194
Queens,2006,2,LAGUARDIA AIRPORT,40.7769,-73.874,6.189285714285715,-0.9107142857142858,,73.4,645.0,2.6392857142857147
Queens,2006,3,LAGUARDIA AIRPORT,40.7769,-73.874,10.493548387096775,2.796774193548387,,18.8,46.0,6.645161290322581
Queens,2006,4,LAGUARDIA AIRPORT,40.7769,-73.874,18.276666666666664,8.556666666666667,,132.1,0.0,13.416666666666664
Queens,2006,5,LAGUARDIA AIRPORT,40.7769,-73.874,22.125806451612902,13.319354838709677,,119.2,0.0,17.72258064516129
Queens,2006,6,LAGUARDIA AIRPORT,40.7769,-73.874,26.726666666666667,19.27,,200.0,0.0,22.998333333333335
Queens,2006,7,LAGUARDIA AIRPORT,40.7769,-73.874,31.148387096774194,22.938709677419357,,151.3,0.0,27.043548387096777
Queens,2006,8,LAGUARDIA AIRPORT,40.7769,-73.874,29.19677419354839,22.08709677419355,,123.1,0.0,25.64193548387097
Queens,2006,9,LAGUARDIA AIRPORT,40.7769,-73.874,23.85,17.290000000000003,,60.6,0.0,20.57
Queens,2006,10,LAGUARDIA AIRPORT,40.7769,-73.874,18.677419354838708,11.274193548387096,,165.3,0.0,14.975806451612902
Queens,2006,11,LAGUARDIA AIRPORT,40.7769,-73.874,14.830000000000002,8.963333333333333,,148.1,0.0,11.896666666666668
Queens,2006,12,LAGUARDIA AIRPORT,40.7769,-73.874,10.667741935483871,4.212903225806452,,56.3,0.0,7.440322580645161
Queens,2007,1,LAGUARDIA AIRPORT,40.7769,-73.874,7.109677419354839,0.5967741935483871,,80.5,48.0,3.853225806451613
Queens,2007,2,LAGUARDIA AIRPORT,40.7769,-73.874,2.0964285714285715,-4.664285714285714,,39.900000000000006,155.0,-1.283928571428571
Queens,2007,3,LAGUARDIA AIRPORT,40.7769,-73.874,10.577419354838709,1.3290322580645162,,113.2,170.0,5.953225806451613
Queens,2007,4,LAGUARDIA AIRPORT,40.7769,-73.874,14.573333333333332,6.673333333333333,,299.3,0.0,10.623333333333333
Queens,2007,5,LAGUARDIA AIRPORT,40.7769,-73.874,24.43548387096774,14.103225806451613,,55.4,0.0,19.269354838709678
Queens,2007,6,LAGUARDIA AIRPORT,40.7769,-73.874,27.743333333333332,18.816666666666666,,114.6,0.0,23.28
Queens,2007,7,LAGUARDIA AIRPORT,40.7769,-73.874,29.42258064516129,21.38064516129032,,180.1,0.0,25.401612903225804
Queens,2007,8,LAGUARDIA AIRPORT,40.7769,-73.874,29.032258064516128,21.05806451612903,,150.7,0.0,25.04516129032258
Queens,2007,9,LAGUARDIA AIRPORT,40.7769,-73.874,26.55,18.993333333333332,,30.0,0.0,22.77166666666667
Queens,2007,10,LAGUARDIA AIRPORT,40.7769,-73.874,22.348387096774193,14.841935483870966,,111.5,0.0,18.59516129032258
Queens,2007,11,LAGUARDIA AIRPORT,40.7769,-73.874,11.636666666666667,5.203333333333333,,70.6,0.0,8.42
Queens,2007,12,LAGUARDIA AIRPORT,40.7769,-73.874,6.380645161290322,0.9806451612903225,,111.9,69.0,3.680645161290322
Queens,2008,1,LAGUARDIA AIRPORT,40.7769,-73.874,6.287096774193548,-0.10322580645161292,,72.3,0.0,3.0919354838709676
Queens,2008,2,LAGUARDIA AIRPORT,40.7769,-73.874,6.720689655172414,-1.3586206896551725,,135.3,217.0,2.681034482758621
Queens,2008,3,LAGUARDIA AIRPORT,40.7769,-73.874,10.048387096774194,2.174193548387097,,106.7,0.0,6.111290322580645
Queens,2008,4,LAGUARDIA AIRPORT,40.7769,-73.874,16.69666666666667,8.02,,70.0,0.0,12.358333333333334
Queens,2008,5,LAGUARDIA AIRPORT,40.7769,-73.874,20.496774193548386,11.793548387096775,,82.9,0.0,16.14516129032258
Queens,2008,6,LAGUARDIA AIRPORT,40.7769,-73.874,28.866666666666667,19.7,,89.8,0.0,24.28333333333333
Queens,2008,7,LAGUARDIA AIRPORT,40.7769,-73.874,30.809677419354838,22.496774193548386,,59.0,0.0,26.653225806451612
Queens,2008,8,LAGUARDIA AIRPORT,40.7769,-73.874,28.009677419354837,19.758064516129032,,146.9,0.0,23.883870967741935
Queens,2008,9,LAGUARDIA AIRPORT,40.7769,-73.874,24.67,17.94,,150.6,0.0,21.305
Queens,2008,10,LAGUARDIA AIRPORT,40.7769,-73.874,17.603225806451615,10.380645161290323,,87.6,0.0,13.991935483870968
Queens,2008,11,LAGUARDIA AIRPORT,40.7769,-73.874,10.926666666666668,5.4766666666666675,,81.0,0.0,8.201666666666668
Queens,2008,12,LAGUARDIA AIRPORT,40.7769,-73.874,7.558064516129033,0.20967741935483872,,134.29999999999998,227.0,3.883870967741936
Queens,2009,1,LAGUARDIA AIRPORT,40.7769,-73.874,1.2419354838709677,-4.709677419354839,,66.7,250.0,-1.7338709677419355
Queens,2009,2,LAGUARDIA AIRPORT,40.7769,-73.874,6.964285714285714,-1.5178571428571428,,22.3,64.0,2.7232142857142856
Queens,2009,3,LAGUARDIA AIRPORT,40.7769,-73.874,9.258064516129032,1.6677419354838707,,37.199999999999996,168.0,5.462903225806452
Queens,2009,4,LAGUARDIA AIRPORT,40.7769,-73.874,16.636666666666667,7.756666666666666,,119.2,0.0,12.196666666666665
Queens,2009,5,LAGUARDIA AIRPORT,40.7769,-73.874,21.322580645161292,12.887096774193548,,101.0,0.0,17.10483870967742
Queens,2009,6,LAGUARDIA AIRPORT,40.7769,-73.874,23.77,16.51,,215.2,0.0,20.14
Queens,2009,7,LAGUARDIA AIRPORT,40.7769,-73.874,27.580645161290324,19.606451612903225,,168.4,0.0,23.593548387096774
Queens,2009,8,LAGUARDIA AIRPORT,40.7769,-73.874,29.016129032258064,21.793548387096774,,67.5,0.0,25.40483870967742
Queens,2009,9,LAGUARDIA AIRPORT,40.7769,-73.874,23.39,16.59,,46.8,0.0,19.990000000000002
Queens,2009,10,LAGUARDIA AIRPORT,40.7769,-73.874,17.093548387096774,10.432258064516128,,124.99999999999999,0.0,13.76290322580645
Queens,2009,11,LAGUARDIA AIRPORT,40.7769,-73.874,13.860000000000001,8.273333333333333,,35.699999999999996,0.0,11.066666666666666
Queens,2009,12,LAGUARDIA AIRPORT,40.7769,-73.874,5.874193548387097,-0.48387096774193555,,173.1,267.0,2.6951612903225803
Queens,2010,1,LAGUARDIA AIRPORT,40.7769,-73.874,3.467741935483871,-2.3774193548387097,,45.5,44.0,0.5451612903225806
Queens,2010,2,LAGUARDIA AIRPORT,40.7769,-73.874,3.435714285714286,-1.467857142857143,,127.5,739.0,0.9839285714285715
Queens,2010,3,LAGUARDIA AIRPORT,40.7769,-73.874,12.593548387096773,5.219354838709678,,242.6,0.0,8.906451612903226
Queens,2010,4,LAGUARDIA AIRPORT,40.7769,-73.874,19.33,9.610000000000001,,64.7,0.0,14.469999999999999
Queens,2010,5,LAGUARDIA AIRPORT,40.7769,-73.874,24.006451612903227,14.009677419354839,,73.6,0.0,19.008064516129032
Queens,2010,6,LAGUARDIA AIRPORT,40.7769,-73.874,29.06,19.790000000000003,,42.6,0.0,24.425
Queens,2010,7,LAGUARDIA AIRPORT,40.7769,-73.874,32.57419354838709,23.85483870967742,,64.1,0.0,28.214516129032255
Queens,2010,8,LAGUARDIA AIRPORT,40.7769,-73.874,29.606451612903225,22.219354838709677,,60.1,0.0,25.912903225806453
Queens,2010,9,LAGUARDIA AIRPORT,40.7769,-73.874,26.186666666666667,18.836666666666666,,70.0,0.0,22.511666666666667
Queens,2010,10,LAGUARDIA AIRPORT,40.7769,-73.874,19.216129032258067,12.116129032258065,,117.3,0.0,15.666129032258066
Queens,2010,11,LAGUARDIA AIRPORT,40.7769,-73.874,12.639999999999999,6.723333333333333,,44.2,0.0,9.681666666666665
Queens,2010,12,LAGUARDIA AIRPORT,40.7769,-73.874,4.293548387096774,-0.967741935483871,,80.2,356.0,1.6629032258064513
Queens,2011,1,LAGUARDIA AIRPORT,40.7769,-73.874,2.570967741935484,-2.670967741935484,,100.3,828.0,-0.04999999999999982
Queens,2011,2,LAGUARDIA AIRPORT,40.7769,-73.874,6.825,-1.8571428571428572,,84.6,104.0,2.4839285714285717
Queens,2011,3,LAGUARDIA AIRPORT,40.7769,-73.874,9.496774193548386,1.506451612903226,,151.5,23.0,5.501612903225806
Queens,2011,4,LAGUARDIA AIRPORT,40.7769,-73.874,16.04,7.37,,128.8,0.0,11.705
Queens,2011,5,LAGUARDIA AIRPORT,40.7769,-73.874,21.580645161290324,13.36774193548387,,100.8,0.0,17.4741935483871
Queens,2011,6,LAGUARDIA AIRPORT,40.7769,-73.874,26.93,18.236666666666668,,97.89999999999999,0.0,22.583333333333336
Queens,2011,7,LAGUARDIA AIRPORT,40.7769,-73.874,31.41290322580645,22.40967741935484,,74.69999999999999,0.0,26.911290322580644
Queens,2011,8,LAGUARDIA AIRPORT,40.7769,-73.874,28.103225806451615,20.76451612903226,,439.8,0.0,24.43387096774194
Queens,2011,9,LAGUARDIA AIRPORT,40.7769,-73.874,24.836666666666666,18.153333333333332,,193.4,0.0,21.494999999999997
Queens,2011,10,LAGUARDIA AIRPORT,40.7769,-73.874,18.174193548387095,11.064516129032258,,115.89999999999999,43.0,14.619354838709675
Queens,2011,11,LAGUARDIA AIRPORT,40.7769,-73.874,14.82,7.463333333333334,,72.39999999999999,0.0,11.141666666666667
Queens,2011,12,LAGUARDIA AIRPORT,40.7769,-73.874,9.729032258064517,2.8129032258064517,,99.7,0.0,6.270967741935484
Queens,2012,1,LAGUARDIA AIRPORT,40.7769,-73.874,6.854838709677419,-0.7161290322580646,,63.6,86.0,3.0693548387096774
Queens,2012,2,LAGUARDIA AIRPORT,40.7769,-73.874,8.348275862068965,2.124137931034483,,34.1,0.0,5.236206896551724
Queens,2012,3,LAGUARDIA AIRPORT,40.7769,-73.874,15.003225806451614,5.880645161290322,,25.4,0.0,10.441935483870967
Queens,2012,4,LAGUARDIA AIRPORT,40.7769,-73.874,17.459999999999997,8.826666666666666,,80.8,0.0,13.14333333333333
Queens,2012,5,LAGUARDIA AIRPORT,40.7769,-73.874,22.509677419354837,15.070967741935483,,118.7,0.0,18.79032258064516
Queens,2012,6,LAGUARDIA AIRPORT,40.7769,-73.874,26.816666666666666,18.596666666666668,,106.39999999999999,0.0,22.706666666666667
Queens,2012,7,LAGUARDIA AIRPORT,40.7769,-73.874,31.25483870967742,22.570967741935487,,95.9,0.0,26.912903225806453
Queens,2012,8,LAGUARDIA AIRPORT,40.7769,-73.874,29.641935483870967,22.27741935483871,,75.1,0.0,25.95967741935484
Queens,2012,9,LAGUARDIA AIRPORT,40.7769,-73.874,24.91,18.086666666666666,,128.6,0.0,21.498333333333335
Queens,2012,10,LAGUARDIA AIRPORT,40.7769,-73.874,18.62258064516129,12.52258064516129,,60.6,0.0,15.572580645161288
Queens,2012,11,LAGUARDIA AIRPORT,40.7769,-73.874,10.196666666666665,4.3,,34.3,28.0,7.248333333333333
Queens,2012,12,LAGUARDIA AIRPORT,40.7769,-73.874,8.680645161290323,3.2451612903225806,,109.4,24.0,5.962903225806452
Queens,2013,1,LAGUARDIA AIRPORT,40.7769,-73.874,5.245161290322581,-0.9838709677419355,,67.1,26.0,2.1306451612903228
Queens,2013,2,LAGUARDIA AIRPORT,40.7769,-73.874,4.3464285714285715,-1.542857142857143,,81.4,334.0,1.4017857142857144
Queens,2013,3,LAGUARDIA AIRPORT,40.7769,-73.874,7.719354838709678,1.6838709677419357,,61.8,156.0,4.701612903225807
Queens,2013,4,LAGUARDIA AIRPORT,40.7769,-73.874,15.836666666666668,7.133333333333334,11.106666666666666,29.4,0.0,11.485000000000001
